Expt,Well,Subline,Time_h,Cell.count,Condition,FUCCI.cells,UID
X20120618,G06,DS5,88.15111111,472,Erlotinib,64,DS5_X20120618_G06
X20120618,G06,DS5,89.16055556,456,Erlotinib,65,DS5_X20120618_G06
X20120618,G06,DS5,90.17,450,Erlotinib,61,DS5_X20120618_G06
X20120618,G06,DS5,91.17944445,445,Erlotinib,58,DS5_X20120618_G06
X20120618,G06,DS5,92.18888889,446,Erlotinib,57,DS5_X20120618_G06
X20120618,G06,DS5,93.19833333,445,Erlotinib,62,DS5_X20120618_G06
X20120618,G06,DS5,94.20777778,433,Erlotinib,59,DS5_X20120618_G06
X20120618,G06,DS5,95.21722222,428,Erlotinib,60,DS5_X20120618_G06
X20120618,G06,DS5,96.22666667,436,Erlotinib,55,DS5_X20120618_G06
X20120618,G06,DS5,97.23611111,425,Erlotinib,63,DS5_X20120618_G06
X20120618,G06,DS5,98.24555556,437,Erlotinib,66,DS5_X20120618_G06
X20120618,G06,DS5,99.255,434,Erlotinib,71,DS5_X20120618_G06
X20120618,G06,DS5,100.2644444,423,Erlotinib,75,DS5_X20120618_G06
X20120618,G06,DS5,101.2738889,408,Erlotinib,80,DS5_X20120618_G06
X20120618,G06,DS5,102.2833333,404,Erlotinib,77,DS5_X20120618_G06
X20120618,G06,DS5,103.2927778,408,Erlotinib,75,DS5_X20120618_G06
X20120618,G06,DS5,104.3022222,429,Erlotinib,66,DS5_X20120618_G06
X20120618,G06,DS5,105.3116667,425,Erlotinib,74,DS5_X20120618_G06
X20120618,G06,DS5,106.3211111,420,Erlotinib,68,DS5_X20120618_G06
X20120618,G06,DS5,107.3305556,393,Erlotinib,68,DS5_X20120618_G06
X20120618,G06,DS5,108.34,377,Erlotinib,62,DS5_X20120618_G06
X20120618,G06,DS5,109.3494444,405,Erlotinib,61,DS5_X20120618_G06
X20120618,G06,DS5,110.3588889,405,Erlotinib,67,DS5_X20120618_G06
X20120618,G06,DS5,111.3683333,370,Erlotinib,56,DS5_X20120618_G06
X20120618,G06,DS5,112.3777778,389,Erlotinib,66,DS5_X20120618_G06
X20120618,G06,DS5,113.3872222,391,Erlotinib,56,DS5_X20120618_G06
X20120618,G06,DS5,114.3966667,377,Erlotinib,66,DS5_X20120618_G06
X20120618,G06,DS5,115.4061111,376,Erlotinib,63,DS5_X20120618_G06
X20120618,G06,DS5,116.4155556,372,Erlotinib,60,DS5_X20120618_G06
X20120618,G06,DS5,117.425,354,Erlotinib,63,DS5_X20120618_G06
X20120618,G06,DS5,118.4344444,391,Erlotinib,55,DS5_X20120618_G06
X20120618,G06,DS5,119.4438889,381,Erlotinib,48,DS5_X20120618_G06
X20120618,G06,DS5,120.4533333,370,Erlotinib,57,DS5_X20120618_G06
X20120618,G06,DS5,121.4627778,378,Erlotinib,50,DS5_X20120618_G06
X20120618,G06,DS5,122.4722222,363,Erlotinib,50,DS5_X20120618_G06
X20120618,G06,DS5,123.4816667,368,Erlotinib,51,DS5_X20120618_G06
X20120618,G06,DS5,124.4911111,378,Erlotinib,44,DS5_X20120618_G06
X20120618,G06,DS5,125.5005556,345,Erlotinib,45,DS5_X20120618_G06
X20120618,G06,DS5,126.51,371,Erlotinib,42,DS5_X20120618_G06
X20120618,G06,DS5,127.5194444,358,Erlotinib,38,DS5_X20120618_G06
X20120618,G06,DS5,128.5288889,347,Erlotinib,41,DS5_X20120618_G06
X20120618,G06,DS5,129.5383333,347,Erlotinib,42,DS5_X20120618_G06
X20120618,G06,DS5,130.5477778,355,Erlotinib,45,DS5_X20120618_G06
X20120618,G06,DS5,131.5572222,358,Erlotinib,39,DS5_X20120618_G06
X20120618,G06,DS5,132.5666667,368,Erlotinib,47,DS5_X20120618_G06
X20120618,G06,DS5,133.5761111,342,Erlotinib,38,DS5_X20120618_G06
X20120618,G06,DS5,134.5855556,356,Erlotinib,39,DS5_X20120618_G06
X20120618,G06,DS5,135.595,352,Erlotinib,36,DS5_X20120618_G06
X20120618,G06,DS5,136.6044444,354,Erlotinib,39,DS5_X20120618_G06
X20120618,G06,DS5,137.6138889,337,Erlotinib,34,DS5_X20120618_G06
X20120618,G06,DS5,138.6233333,325,Erlotinib,32,DS5_X20120618_G06
X20120618,G06,DS5,139.6327778,354,Erlotinib,26,DS5_X20120618_G06
X20120618,G06,DS5,140.6422222,343,Erlotinib,30,DS5_X20120618_G06
X20120618,G06,DS5,141.6516667,335,Erlotinib,35,DS5_X20120618_G06
X20120618,G06,DS5,142.6611111,332,Erlotinib,36,DS5_X20120618_G06
X20120618,G06,DS5,143.6705556,320,Erlotinib,37,DS5_X20120618_G06
X20120618,G06,DS5,144.68,334,Erlotinib,45,DS5_X20120618_G06
X20120618,G06,DS5,145.6894444,321,Erlotinib,36,DS5_X20120618_G06
X20120618,G06,DS5,146.6988889,315,Erlotinib,39,DS5_X20120618_G06
X20120618,G06,DS5,147.7083333,328,Erlotinib,39,DS5_X20120618_G06
X20120618,G06,DS5,148.7177778,317,Erlotinib,29,DS5_X20120618_G06
X20120618,G06,DS5,149.7272222,318,Erlotinib,34,DS5_X20120618_G06
X20120618,G06,DS5,150.7366667,312,Erlotinib,31,DS5_X20120618_G06
X20120618,G06,DS5,151.7461111,301,Erlotinib,30,DS5_X20120618_G06
X20120618,G06,DS5,152.7555556,299,Erlotinib,28,DS5_X20120618_G06
X20120618,G06,DS5,153.765,279,Erlotinib,31,DS5_X20120618_G06
X20120618,G06,DS5,154.7744444,303,Erlotinib,34,DS5_X20120618_G06
X20120618,G06,DS5,155.7838889,287,Erlotinib,30,DS5_X20120618_G06
X20120618,G06,DS5,156.7933333,300,Erlotinib,31,DS5_X20120618_G06
X20120618,G06,DS5,157.8027778,299,Erlotinib,31,DS5_X20120618_G06
X20120618,G06,DS5,158.8122222,312,Erlotinib,33,DS5_X20120618_G06
X20120618,G06,DS5,159.8216667,277,Erlotinib,32,DS5_X20120618_G06
X20120618,G06,DS5,160.8311111,273,Erlotinib,25,DS5_X20120618_G06
X20120618,G06,DS5,161.8405556,280,Erlotinib,23,DS5_X20120618_G06
X20120618,G06,DS5,162.85,294,Erlotinib,32,DS5_X20120618_G06
X20120618,G07,DS6,72,362,Erlotinib,4,DS6_X20120618_G07
X20120618,G07,DS6,73.00944444,360,Erlotinib,3,DS6_X20120618_G07
X20120618,G07,DS6,74.01888889,362,Erlotinib,3,DS6_X20120618_G07
X20120618,G07,DS6,75.02833333,358,Erlotinib,3,DS6_X20120618_G07
X20120618,G07,DS6,76.03777778,361,Erlotinib,4,DS6_X20120618_G07
X20120618,G07,DS6,77.04722222,366,Erlotinib,4,DS6_X20120618_G07
X20120618,G07,DS6,78.05666667,361,Erlotinib,5,DS6_X20120618_G07
X20120618,G07,DS6,79.06611111,362,Erlotinib,4,DS6_X20120618_G07
X20120618,G07,DS6,80.07555556,362,Erlotinib,3,DS6_X20120618_G07
X20120618,G07,DS6,81.085,363,Erlotinib,3,DS6_X20120618_G07
X20120618,G07,DS6,82.09444444,359,Erlotinib,3,DS6_X20120618_G07
X20120618,G07,DS6,83.10388889,365,Erlotinib,3,DS6_X20120618_G07
X20120618,G07,DS6,84.11333333,366,Erlotinib,4,DS6_X20120618_G07
X20120618,G07,DS6,85.12277778,358,Erlotinib,4,DS6_X20120618_G07
X20120618,G07,DS6,86.13222222,364,Erlotinib,7,DS6_X20120618_G07
X20120618,G07,DS6,87.14166667,362,Erlotinib,9,DS6_X20120618_G07
X20120618,G07,DS6,88.15111111,356,Erlotinib,11,DS6_X20120618_G07
X20120618,G07,DS6,89.16055556,361,Erlotinib,11,DS6_X20120618_G07
X20120618,G07,DS6,90.17,363,Erlotinib,13,DS6_X20120618_G07
X20120618,G07,DS6,91.17944445,361,Erlotinib,13,DS6_X20120618_G07
X20120618,G07,DS6,92.18888889,360,Erlotinib,14,DS6_X20120618_G07
X20120618,G07,DS6,93.19833333,360,Erlotinib,12,DS6_X20120618_G07
X20120618,G07,DS6,94.20777778,359,Erlotinib,14,DS6_X20120618_G07
X20120618,G07,DS6,95.21722222,358,Erlotinib,15,DS6_X20120618_G07
X20120618,G07,DS6,96.22666667,357,Erlotinib,16,DS6_X20120618_G07
X20120618,G07,DS6,97.23611111,356,Erlotinib,16,DS6_X20120618_G07
X20120618,G07,DS6,98.24555556,358,Erlotinib,16,DS6_X20120618_G07
X20120618,G07,DS6,99.255,350,Erlotinib,19,DS6_X20120618_G07
X20120618,G07,DS6,100.2644444,356,Erlotinib,15,DS6_X20120618_G07
X20120618,G07,DS6,101.2738889,349,Erlotinib,15,DS6_X20120618_G07
X20120618,G07,DS6,102.2833333,364,Erlotinib,14,DS6_X20120618_G07
X20120618,G07,DS6,103.2927778,364,Erlotinib,15,DS6_X20120618_G07
X20120618,G07,DS6,104.3022222,359,Erlotinib,15,DS6_X20120618_G07
X20120618,G07,DS6,105.3116667,356,Erlotinib,13,DS6_X20120618_G07
X20120618,G07,DS6,106.3211111,353,Erlotinib,16,DS6_X20120618_G07
X20120618,G07,DS6,107.3305556,356,Erlotinib,17,DS6_X20120618_G07
X20120618,G07,DS6,108.34,347,Erlotinib,19,DS6_X20120618_G07
X20120618,G07,DS6,109.3494444,353,Erlotinib,20,DS6_X20120618_G07
X20120618,G07,DS6,110.3588889,350,Erlotinib,18,DS6_X20120618_G07
X20120618,G07,DS6,111.3683333,352,Erlotinib,23,DS6_X20120618_G07
X20120618,G07,DS6,112.3777778,351,Erlotinib,21,DS6_X20120618_G07
X20120618,G07,DS6,113.3872222,353,Erlotinib,26,DS6_X20120618_G07
X20120618,G07,DS6,114.3966667,355,Erlotinib,29,DS6_X20120618_G07
X20120618,G07,DS6,115.4061111,355,Erlotinib,29,DS6_X20120618_G07
X20120618,G07,DS6,116.4155556,343,Erlotinib,32,DS6_X20120618_G07
X20120618,G07,DS6,117.425,341,Erlotinib,28,DS6_X20120618_G07
X20120618,G07,DS6,118.4344444,350,Erlotinib,28,DS6_X20120618_G07
X20120618,G07,DS6,119.4438889,338,Erlotinib,34,DS6_X20120618_G07
X20120618,G07,DS6,120.4533333,344,Erlotinib,35,DS6_X20120618_G07
X20120618,G07,DS6,121.4627778,345,Erlotinib,32,DS6_X20120618_G07
X20120618,G07,DS6,122.4722222,338,Erlotinib,37,DS6_X20120618_G07
X20120618,G07,DS6,123.4816667,339,Erlotinib,33,DS6_X20120618_G07
X20120618,G07,DS6,124.4911111,344,Erlotinib,33,DS6_X20120618_G07
X20120618,G07,DS6,125.5005556,338,Erlotinib,27,DS6_X20120618_G07
X20120618,G07,DS6,126.51,334,Erlotinib,27,DS6_X20120618_G07
X20120618,G07,DS6,127.5194444,332,Erlotinib,24,DS6_X20120618_G07
X20120618,G07,DS6,128.5288889,333,Erlotinib,20,DS6_X20120618_G07
X20120618,G07,DS6,129.5383333,345,Erlotinib,20,DS6_X20120618_G07
X20120618,G07,DS6,130.5477778,344,Erlotinib,17,DS6_X20120618_G07
X20120618,G07,DS6,131.5572222,338,Erlotinib,14,DS6_X20120618_G07
X20120618,G07,DS6,132.5666667,337,Erlotinib,19,DS6_X20120618_G07
X20120618,G07,DS6,133.5761111,340,Erlotinib,18,DS6_X20120618_G07
X20120618,G07,DS6,134.5855556,336,Erlotinib,17,DS6_X20120618_G07
X20120618,G07,DS6,135.595,345,Erlotinib,18,DS6_X20120618_G07
X20120618,G07,DS6,136.6044444,353,Erlotinib,18,DS6_X20120618_G07
X20120618,G07,DS6,137.6138889,351,Erlotinib,17,DS6_X20120618_G07
X20120618,G07,DS6,138.6233333,352,Erlotinib,18,DS6_X20120618_G07
X20120618,G07,DS6,139.6327778,338,Erlotinib,18,DS6_X20120618_G07
X20120618,G07,DS6,140.6422222,332,Erlotinib,16,DS6_X20120618_G07
X20120618,G07,DS6,141.6516667,353,Erlotinib,18,DS6_X20120618_G07
X20120618,G07,DS6,142.6611111,343,Erlotinib,17,DS6_X20120618_G07
X20120618,G07,DS6,143.6705556,338,Erlotinib,18,DS6_X20120618_G07
X20120618,G07,DS6,144.68,334,Erlotinib,17,DS6_X20120618_G07
X20120618,G07,DS6,145.6894444,354,Erlotinib,17,DS6_X20120618_G07
X20120618,G07,DS6,146.6988889,356,Erlotinib,16,DS6_X20120618_G07
X20120618,G07,DS6,147.7083333,337,Erlotinib,15,DS6_X20120618_G07
X20120618,G07,DS6,148.7177778,339,Erlotinib,16,DS6_X20120618_G07
X20120618,G07,DS6,149.7272222,328,Erlotinib,13,DS6_X20120618_G07
X20120618,G07,DS6,150.7366667,339,Erlotinib,14,DS6_X20120618_G07
X20120618,G07,DS6,151.7461111,343,Erlotinib,13,DS6_X20120618_G07
X20120618,G07,DS6,152.7555556,342,Erlotinib,13,DS6_X20120618_G07
X20120618,G07,DS6,153.765,337,Erlotinib,12,DS6_X20120618_G07
X20120618,G07,DS6,154.7744444,342,Erlotinib,13,DS6_X20120618_G07
X20120618,G07,DS6,155.7838889,332,Erlotinib,9,DS6_X20120618_G07
X20120618,G07,DS6,156.7933333,335,Erlotinib,12,DS6_X20120618_G07
X20120618,G07,DS6,157.8027778,331,Erlotinib,13,DS6_X20120618_G07
X20120618,G07,DS6,158.8122222,325,Erlotinib,13,DS6_X20120618_G07
X20120618,G07,DS6,159.8216667,321,Erlotinib,13,DS6_X20120618_G07
X20120618,G07,DS6,160.8311111,336,Erlotinib,12,DS6_X20120618_G07
X20120618,G07,DS6,161.8405556,332,Erlotinib,11,DS6_X20120618_G07
X20120618,G07,DS6,162.85,337,Erlotinib,11,DS6_X20120618_G07
X20120618,G08,DS7,72,246,Erlotinib,7,DS7_X20120618_G08
X20120618,G08,DS7,73.00944444,245,Erlotinib,7,DS7_X20120618_G08
X20120618,G08,DS7,74.01888889,247,Erlotinib,8,DS7_X20120618_G08
X20120618,G08,DS7,75.02833333,246,Erlotinib,10,DS7_X20120618_G08
X20120618,G08,DS7,76.03777778,247,Erlotinib,9,DS7_X20120618_G08
X20120618,G08,DS7,77.04722222,244,Erlotinib,8,DS7_X20120618_G08
X20120618,G08,DS7,78.05666667,247,Erlotinib,8,DS7_X20120618_G08
X20120618,G08,DS7,79.06611111,240,Erlotinib,7,DS7_X20120618_G08
X20120618,G08,DS7,80.07555556,234,Erlotinib,8,DS7_X20120618_G08
X20120618,G08,DS7,81.085,238,Erlotinib,9,DS7_X20120618_G08
X20120618,G08,DS7,82.09444444,235,Erlotinib,9,DS7_X20120618_G08
X20120618,G08,DS7,83.10388889,238,Erlotinib,11,DS7_X20120618_G08
X20120618,G08,DS7,84.11333333,236,Erlotinib,10,DS7_X20120618_G08
X20120618,G08,DS7,85.12277778,234,Erlotinib,12,DS7_X20120618_G08
X20120618,G08,DS7,86.13222222,231,Erlotinib,14,DS7_X20120618_G08
X20120618,G08,DS7,87.14166667,237,Erlotinib,20,DS7_X20120618_G08
X20120618,G08,DS7,88.15111111,235,Erlotinib,24,DS7_X20120618_G08
X20120618,G08,DS7,89.16055556,234,Erlotinib,24,DS7_X20120618_G08
X20120618,G08,DS7,90.17,240,Erlotinib,23,DS7_X20120618_G08
X20120618,G08,DS7,91.17944445,238,Erlotinib,23,DS7_X20120618_G08
X20120618,G08,DS7,92.18888889,240,Erlotinib,23,DS7_X20120618_G08
X20120618,G08,DS7,93.19833333,237,Erlotinib,25,DS7_X20120618_G08
X20120618,G08,DS7,94.20777778,224,Erlotinib,29,DS7_X20120618_G08
X20120618,G08,DS7,95.21722222,231,Erlotinib,29,DS7_X20120618_G08
X20120618,G08,DS7,96.22666667,235,Erlotinib,26,DS7_X20120618_G08
X20120618,G08,DS7,97.23611111,225,Erlotinib,25,DS7_X20120618_G08
X20120618,G08,DS7,98.24555556,233,Erlotinib,25,DS7_X20120618_G08
X20120618,G08,DS7,99.255,221,Erlotinib,25,DS7_X20120618_G08
X20120618,G08,DS7,100.2644444,226,Erlotinib,24,DS7_X20120618_G08
X20120618,G08,DS7,101.2738889,238,Erlotinib,23,DS7_X20120618_G08
X20120618,G08,DS7,102.2833333,231,Erlotinib,23,DS7_X20120618_G08
X20120618,G08,DS7,103.2927778,242,Erlotinib,25,DS7_X20120618_G08
X20120618,G08,DS7,104.3022222,239,Erlotinib,22,DS7_X20120618_G08
X20120618,G08,DS7,105.3116667,226,Erlotinib,22,DS7_X20120618_G08
X20120618,G08,DS7,106.3211111,234,Erlotinib,20,DS7_X20120618_G08
X20120618,G08,DS7,107.3305556,233,Erlotinib,22,DS7_X20120618_G08
X20120618,G08,DS7,108.34,243,Erlotinib,25,DS7_X20120618_G08
X20120618,G08,DS7,109.3494444,236,Erlotinib,26,DS7_X20120618_G08
X20120618,G08,DS7,110.3588889,231,Erlotinib,25,DS7_X20120618_G08
X20120618,G08,DS7,111.3683333,234,Erlotinib,22,DS7_X20120618_G08
X20120618,G08,DS7,112.3777778,234,Erlotinib,23,DS7_X20120618_G08
X20120618,G08,DS7,113.3872222,234,Erlotinib,27,DS7_X20120618_G08
X20120618,G08,DS7,114.3966667,234,Erlotinib,24,DS7_X20120618_G08
X20120618,G08,DS7,115.4061111,230,Erlotinib,24,DS7_X20120618_G08
X20120618,G08,DS7,116.4155556,231,Erlotinib,24,DS7_X20120618_G08
X20120618,G08,DS7,117.425,237,Erlotinib,23,DS7_X20120618_G08
X20120618,G08,DS7,118.4344444,234,Erlotinib,19,DS7_X20120618_G08
X20120618,G08,DS7,119.4438889,237,Erlotinib,20,DS7_X20120618_G08
X20120618,G08,DS7,120.4533333,240,Erlotinib,21,DS7_X20120618_G08
X20120618,G08,DS7,121.4627778,235,Erlotinib,18,DS7_X20120618_G08
X20120618,G08,DS7,122.4722222,235,Erlotinib,20,DS7_X20120618_G08
X20120618,G08,DS7,123.4816667,242,Erlotinib,20,DS7_X20120618_G08
X20120618,G08,DS7,124.4911111,242,Erlotinib,19,DS7_X20120618_G08
X20120618,G08,DS7,125.5005556,243,Erlotinib,20,DS7_X20120618_G08
X20120618,G08,DS7,126.51,249,Erlotinib,21,DS7_X20120618_G08
X20120618,G08,DS7,127.5194444,243,Erlotinib,21,DS7_X20120618_G08
X20120618,G08,DS7,128.5288889,244,Erlotinib,20,DS7_X20120618_G08
X20120618,G08,DS7,129.5383333,241,Erlotinib,21,DS7_X20120618_G08
X20120618,G08,DS7,130.5477778,247,Erlotinib,19,DS7_X20120618_G08
X20120618,G08,DS7,131.5572222,241,Erlotinib,22,DS7_X20120618_G08
X20120618,G08,DS7,132.5666667,245,Erlotinib,25,DS7_X20120618_G08
X20120618,G08,DS7,133.5761111,251,Erlotinib,27,DS7_X20120618_G08
X20120618,G08,DS7,134.5855556,250,Erlotinib,25,DS7_X20120618_G08
X20120618,G08,DS7,135.595,252,Erlotinib,27,DS7_X20120618_G08
X20120618,G08,DS7,136.6044444,252,Erlotinib,25,DS7_X20120618_G08
X20120618,G08,DS7,137.6138889,249,Erlotinib,23,DS7_X20120618_G08
X20120618,G08,DS7,138.6233333,254,Erlotinib,27,DS7_X20120618_G08
X20120618,G08,DS7,139.6327778,260,Erlotinib,27,DS7_X20120618_G08
X20120618,G08,DS7,140.6422222,252,Erlotinib,27,DS7_X20120618_G08
X20120618,G08,DS7,141.6516667,266,Erlotinib,25,DS7_X20120618_G08
X20120618,G08,DS7,142.6611111,254,Erlotinib,22,DS7_X20120618_G08
X20120618,G08,DS7,143.6705556,256,Erlotinib,21,DS7_X20120618_G08
X20120618,G08,DS7,144.68,263,Erlotinib,20,DS7_X20120618_G08
X20120618,G08,DS7,145.6894444,263,Erlotinib,20,DS7_X20120618_G08
X20120618,G08,DS7,146.6988889,262,Erlotinib,20,DS7_X20120618_G08
X20120618,G08,DS7,147.7083333,269,Erlotinib,22,DS7_X20120618_G08
X20120618,G08,DS7,148.7177778,273,Erlotinib,22,DS7_X20120618_G08
X20120618,G08,DS7,149.7272222,272,Erlotinib,21,DS7_X20120618_G08
X20120618,G08,DS7,150.7366667,268,Erlotinib,17,DS7_X20120618_G08
X20120618,G08,DS7,151.7461111,273,Erlotinib,19,DS7_X20120618_G08
X20120618,G08,DS7,152.7555556,268,Erlotinib,16,DS7_X20120618_G08
X20120618,G08,DS7,153.765,277,Erlotinib,17,DS7_X20120618_G08
X20120618,G08,DS7,154.7744444,277,Erlotinib,15,DS7_X20120618_G08
X20120618,G08,DS7,155.7838889,281,Erlotinib,16,DS7_X20120618_G08
X20120618,G08,DS7,156.7933333,278,Erlotinib,15,DS7_X20120618_G08
X20120618,G08,DS7,157.8027778,289,Erlotinib,15,DS7_X20120618_G08
X20120618,G08,DS7,158.8122222,283,Erlotinib,13,DS7_X20120618_G08
X20120618,G08,DS7,159.8216667,279,Erlotinib,12,DS7_X20120618_G08
X20120618,G08,DS7,160.8311111,286,Erlotinib,11,DS7_X20120618_G08
X20120618,G08,DS7,161.8405556,279,Erlotinib,14,DS7_X20120618_G08
X20120618,G08,DS7,162.85,284,Erlotinib,13,DS7_X20120618_G08
X20120112,E03,DS1,0,328,Erlotinib,142,DS1_X20120112_E03
X20120112,E03,DS1,1.070833333,344,Erlotinib,148,DS1_X20120112_E03
X20120112,E03,DS1,2.141666667,361,Erlotinib,142,DS1_X20120112_E03
X20120112,E03,DS1,3.2125,378,Erlotinib,131,DS1_X20120112_E03
X20120112,E03,DS1,4.283333333,394,Erlotinib,123,DS1_X20120112_E03
X20120112,E03,DS1,5.354166667,410,Erlotinib,119,DS1_X20120112_E03
X20120112,E03,DS1,6.425,425,Erlotinib,117,DS1_X20120112_E03
X20120112,E03,DS1,7.495833333,441,Erlotinib,118,DS1_X20120112_E03
X20120112,E03,DS1,8.566666667,443,Erlotinib,118,DS1_X20120112_E03
X20120112,E03,DS1,9.6375,446,Erlotinib,109,DS1_X20120112_E03
X20120112,E03,DS1,10.70833333,470,Erlotinib,97,DS1_X20120112_E03
X20120112,E03,DS1,11.77916667,481,Erlotinib,93,DS1_X20120112_E03
X20120112,E03,DS1,12.85,491,Erlotinib,89,DS1_X20120112_E03
X20120112,E03,DS1,13.92083333,502,Erlotinib,88,DS1_X20120112_E03
X20120112,E03,DS1,14.99166667,509,Erlotinib,74,DS1_X20120112_E03
X20120112,E03,DS1,16.0625,533,Erlotinib,82,DS1_X20120112_E03
X20120112,E03,DS1,17.13333333,536,Erlotinib,74,DS1_X20120112_E03
X20120112,E03,DS1,18.20416667,567,Erlotinib,62,DS1_X20120112_E03
X20120112,E03,DS1,19.275,571,Erlotinib,64,DS1_X20120112_E03
X20120112,E03,DS1,20.34583333,594,Erlotinib,61,DS1_X20120112_E03
X20120112,E03,DS1,21.41666667,595,Erlotinib,60,DS1_X20120112_E03
X20120112,E03,DS1,22.4875,612,Erlotinib,52,DS1_X20120112_E03
X20120112,E03,DS1,23.55833333,612,Erlotinib,54,DS1_X20120112_E03
X20120112,E03,DS1,24.62916667,623,Erlotinib,49,DS1_X20120112_E03
X20120112,E03,DS1,25.7,635,Erlotinib,42,DS1_X20120112_E03
X20120112,E03,DS1,26.77083333,634,Erlotinib,39,DS1_X20120112_E03
X20120112,E03,DS1,27.84166667,645,Erlotinib,34,DS1_X20120112_E03
X20120112,E03,DS1,28.9125,653,Erlotinib,30,DS1_X20120112_E03
X20120112,E03,DS1,29.98333333,655,Erlotinib,19,DS1_X20120112_E03
X20120112,E03,DS1,31.05416667,667,Erlotinib,16,DS1_X20120112_E03
X20120112,E03,DS1,32.125,671,Erlotinib,14,DS1_X20120112_E03
X20120112,E03,DS1,33.19583333,675,Erlotinib,13,DS1_X20120112_E03
X20120112,E03,DS1,34.26666667,677,Erlotinib,11,DS1_X20120112_E03
X20120112,E03,DS1,35.3375,676,Erlotinib,8,DS1_X20120112_E03
X20120112,E03,DS1,36.40833333,679,Erlotinib,7,DS1_X20120112_E03
X20120112,E03,DS1,37.47916667,678,Erlotinib,6,DS1_X20120112_E03
X20120112,E03,DS1,38.55,676,Erlotinib,5,DS1_X20120112_E03
X20120112,E03,DS1,39.62083333,677,Erlotinib,4,DS1_X20120112_E03
X20120112,E03,DS1,40.69166667,682,Erlotinib,4,DS1_X20120112_E03
X20120112,E03,DS1,41.7625,684,Erlotinib,4,DS1_X20120112_E03
X20120112,E03,DS1,42.83333333,685,Erlotinib,4,DS1_X20120112_E03
X20120112,E03,DS1,43.90416667,689,Erlotinib,3,DS1_X20120112_E03
X20120112,E03,DS1,44.975,681,Erlotinib,3,DS1_X20120112_E03
X20120112,E03,DS1,46.04583333,681,Erlotinib,2,DS1_X20120112_E03
X20120112,E03,DS1,47.11666667,683,Erlotinib,2,DS1_X20120112_E03
X20120112,E03,DS1,48.1875,680,Erlotinib,2,DS1_X20120112_E03
X20120112,E03,DS1,49.25833333,679,Erlotinib,3,DS1_X20120112_E03
X20120112,E03,DS1,50.32916667,687,Erlotinib,3,DS1_X20120112_E03
X20120112,E03,DS1,51.4,684,Erlotinib,4,DS1_X20120112_E03
X20120112,E03,DS1,52.47083333,685,Erlotinib,3,DS1_X20120112_E03
X20120112,E03,DS1,53.54166667,675,Erlotinib,3,DS1_X20120112_E03
X20120112,E03,DS1,54.6125,676,Erlotinib,4,DS1_X20120112_E03
X20120112,E03,DS1,55.68333333,682,Erlotinib,4,DS1_X20120112_E03
X20120112,E03,DS1,56.75416667,679,Erlotinib,4,DS1_X20120112_E03
X20120112,E03,DS1,57.825,679,Erlotinib,4,DS1_X20120112_E03
X20120112,E03,DS1,58.89583333,677,Erlotinib,4,DS1_X20120112_E03
X20120112,E03,DS1,59.96666667,671,Erlotinib,3,DS1_X20120112_E03
X20120112,E03,DS1,61.0375,664,Erlotinib,4,DS1_X20120112_E03
X20120112,E03,DS1,62.10833333,662,Erlotinib,4,DS1_X20120112_E03
X20120112,E03,DS1,63.17916667,665,Erlotinib,4,DS1_X20120112_E03
X20120112,E03,DS1,64.25,659,Erlotinib,3,DS1_X20120112_E03
X20120112,E03,DS1,65.32083333,654,Erlotinib,3,DS1_X20120112_E03
X20120112,E03,DS1,66.39166667,651,Erlotinib,4,DS1_X20120112_E03
X20120112,E03,DS1,67.4625,650,Erlotinib,3,DS1_X20120112_E03
X20120112,E03,DS1,68.53333333,637,Erlotinib,3,DS1_X20120112_E03
X20120112,E03,DS1,69.60416667,638,Erlotinib,3,DS1_X20120112_E03
X20120112,E03,DS1,70.675,644,Erlotinib,2,DS1_X20120112_E03
X20120112,E03,DS1,71.74583333,642,Erlotinib,2,DS1_X20120112_E03
X20120112,E03,DS1,72.81666667,638,Erlotinib,2,DS1_X20120112_E03
X20120112,E03,DS1,73.8875,626,Erlotinib,3,DS1_X20120112_E03
X20120112,E03,DS1,74.95833333,632,Erlotinib,2,DS1_X20120112_E03
X20120112,E03,DS1,76.02916667,619,Erlotinib,2,DS1_X20120112_E03
X20120112,E03,DS1,77.1,618,Erlotinib,2,DS1_X20120112_E03
X20120112,E03,DS1,78.17083333,602,Erlotinib,2,DS1_X20120112_E03
X20120112,E03,DS1,79.24166667,584,Erlotinib,2,DS1_X20120112_E03
X20120112,E03,DS1,80.3125,584,Erlotinib,2,DS1_X20120112_E03
X20120112,E03,DS1,81.38333333,580,Erlotinib,3,DS1_X20120112_E03
X20120112,E03,DS1,82.45416667,576,Erlotinib,3,DS1_X20120112_E03
X20120112,E03,DS1,83.525,568,Erlotinib,5,DS1_X20120112_E03
X20120112,E03,DS1,84.59583333,581,Erlotinib,5,DS1_X20120112_E03
X20120112,E03,DS1,85.66666667,576,Erlotinib,5,DS1_X20120112_E03
X20120112,E03,DS1,86.7375,577,Erlotinib,5,DS1_X20120112_E03
X20120112,E03,DS1,87.80833333,567,Erlotinib,5,DS1_X20120112_E03
X20120112,E03,DS1,88.87916667,560,Erlotinib,5,DS1_X20120112_E03
X20120112,E03,DS1,89.95,561,Erlotinib,4,DS1_X20120112_E03
X20120112,E03,DS1,91.02083333,554,Erlotinib,6,DS1_X20120112_E03
